"siteID","sampleID","dayOfYear","dateSet","dateSample","dateTimeSet","dateTimeSample","crew","gear","sampleGroup","effort","effortUnits","distanceShocked","useCPUE","useSampleMarkRecap","comments","metadataID","entryFile"
"DS_wholeShoreline","DS_wholeShoreline_20190616_1830_AN_Fishscapes.Angling.20180625",167,"2019-06-16","2019-06-16","6/16/2019 16:50:00","6/16/2019 18:30:00","CMI, MS, FF","AN","2019_fishscapes_survey",1.66,"angler_hours","0","yes","yes","Fathers day","Fishscapes.Angling.20180625","fishScapes2019_DS_2019-06-16_1830.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190616_2037_AN_Fishscapes.Angling.20180625",167,"2019-06-16","2019-06-16","6/16/2019 18:40:00","6/16/2019 20:37:00","CI, MS, AMK","AN","2019_fishscapes_survey",1.95,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DS_2019-06-16_2037.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190627_1521_AN_Fishscapes.Angling.20180625",178,"2019-06-27","2019-06-27","6/27/2019 13:57:00","6/27/2019 15:21:00","DS,FF,AMK","AN","2019_fishscapes_survey",2.4,"angler_hours","0","yes","yes","Danny used his own rods ended bc of thunder","Fishscapes.Angling.20180625","fishScapes2019_DS_2019-06-27_1521.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190627_2017_AN_Fishscapes.Angling.20180625",178,"2019-06-27","2019-06-27","6/27/2019 17:30:00","6/27/2019 20:17:00","DS,FF,AMK","AN","2019_fishscapes_survey",2.78,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DS_2019-06-27_2017.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190627_2105_AN_Fishscapes.Angling.20180625",178,"2019-06-27","2019-06-27","6/27/2019 20:35:00","6/27/2019 21:05:00","DS,AMK","AN","2019_fishscapes_survey",0.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DS_2019-06-27_2105.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190801_2215_BE_FishscapesSurvey0.5mile.20180606",213,"2019-08-01","2019-08-01","8/1/2019 22:00:00","8/1/2019 22:15:00","SL, GM, MS, DS","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey0.5mile.20180606","fishScapes2019_DS_2019-08-01_2215.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190801_2335_BE_FishscapesSurvey.1.5mile.20180607",213,"2019-08-01","2019-08-01","8/1/2019 22:45:00","8/1/2019 23:35:00","DS,MS,GM,SL","BE","2019_fishscapes_survey",0.83,"electrofishing_hours","1.5","yes","yes","we all put a sucker on our noses","FishscapesSurvey.1.5mile.20180607","fishScapes2019_DS_2019-08-01_2335.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190802_0030_BE_FishscapesSurvey0.5mile.20180606",214,"2019-08-02","2019-08-02","8/2/2019 0:15:00","8/2/2019 0:30:00","DS,MS,GM,SL","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey0.5mile.20180606","fishScapes2019_DS_2019-08-02_0030.csv"
"DS_wholeShoreline","DS_wholeShoreline_20190802_0115_BE_FishscapesSurvey.1.5mile.20180607",214,"2019-08-02","2019-08-02","8/2/2019 0:55:00","8/2/2019 1:15:00","DS,MS,SL,GM","BE","2019_fishscapes_survey",0.33,"electrofishing_hours","0.69","yes","yes","Fishscapes loves monitoring and Danny stopped it before it hit point 7 RIP","FishscapesSurvey.1.5mile.20180607","fishScapes2019_DS_2019-08-02_0115.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190601_1620_AN_Fishscapes.Angling.20180625",152,"2019-06-01","2019-06-01","6/1/2019 13:39:00","6/1/2019 16:20:00","JC,FF","AN","2019_fishscapes_survey",2.68,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-01_1620.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190601_1731_AN_Fishscapes.Angling.20180625",152,"2019-06-01","2019-06-01","6/1/2019 16:37:00","6/1/2019 17:31:00","FF","AN","2019_fishscapes_survey",0.9,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-01_1731.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190601_2050_AN_Fishscapes.Angling.20180625",152,"2019-06-01","2019-06-01","6/1/2019 16:34:00","6/1/2019 20:50:00","JC","AN","2019_fishscapes_survey",4.27,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-01_2050.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190601_2051_AN_Fishscapes.Angling.20180625",152,"2019-06-01","2019-06-01","6/1/2019 17:55:00","6/1/2019 20:51:00","CD","AN","2019_fishscapes_survey",2.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-01_2051.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190604_1530_AN_Fishscapes.Angling.20180625",155,"2019-06-04","2019-06-04","6/4/2019 14:10:00","6/4/2019 15:30:00","JC","AN","2019_fishscapes_survey",1.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-04_1530.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190604_1605_AN_Fishscapes.Angling.20180625",155,"2019-06-04","2019-06-04","6/4/2019 14:10:00","6/4/2019 16:05:00","AMK,CD","AN","2019_fishscapes_survey",1.92,"angler_hours","0","yes","yes","did not clip fish 001","Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-04_1605.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190604_1815_AN_Fishscapes.Angling.20180625",155,"2019-06-04","2019-06-04","6/4/2019 16:30:00","6/4/2019 18:15:00","AMK","AN","2019_fishscapes_survey",1.75,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-04_1815.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190604_2040_AN_Fishscapes.Angling.20180625",155,"2019-06-04","2019-06-04","6/4/2019 18:45:00","6/4/2019 20:40:00","JC","AN","2019_fishscapes_survey",1.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-04_2040.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190604_2041_AN_Fishscapes.Angling.20180625",155,"2019-06-04","2019-06-04","6/4/2019 16:30:00","6/4/2019 20:41:00","CI,CD","AN","2019_fishscapes_survey",4.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-04_2041.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190610_0935_AN_Fishscapes.Angling.20180625",161,"2019-06-10","2019-06-10","6/10/2019 5:35:00","6/10/2019 9:35:00","JC,CI,ALK","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-10_0935.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190610_1228_AN_Fishscapes.Angling.20180625",161,"2019-06-10","2019-06-10","6/10/2019 9:53:00","6/10/2019 12:28:00","AL,ALK","AN","2019_fishscapes_survey",2.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-06-10_1228.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190626_2155_BE_FishscapesSurvey0.5mile.20180606",177,"2019-06-26","2019-06-26","6/26/2019 21:40:00","6/26/2019 21:55:00","AS, AL, CD","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.51","yes","yes","super low conductivity most fish not shocked","FishscapesSurvey0.5mile.20180606","fishScapes2019_DY_2019-06-26_2155.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190626_2310_BE_FishscapesSurvey.1.5mile.20180607",177,"2019-06-26","2019-06-26","6/26/2019 22:20:00","6/26/2019 23:10:00","AS, AL, CD","BE","2019_fishscapes_survey",0.833333333,"electrofishing_hours","1.52","yes","yes","low conductivity few fish shocked","FishscapesSurvey.1.5mile.20180607","fishScapes2019_DY_2019-06-26_2310.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190626_2350_BE_FishscapesSurvey0.5mile.20180606",177,"2019-06-26","2019-06-26","6/26/2019 23:35:00","6/26/2019 23:50:00","AS, AL, CD","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes","low conductivity few fish turning","FishscapesSurvey0.5mile.20180606","fishScapes2019_DY_2019-06-26_2350.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190627_0045_BE_FishscapesSurvey.1.5mile.20180607",178,"2019-06-27","2019-06-27","6/27/2019 0:05:00","6/27/2019 0:45:00","AS, AL, CD","BE","2019_fishscapes_survey",0.666666667,"electrofishing_hours","1.24","yes","yes","low conductivity few fish effected enough to turn","FishscapesSurvey.1.5mile.20180607","fishScapes2019_DY_2019-06-27_0045.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190702_0015_BE_FishscapesSurvey.hotBassLap.20180607",183,"2019-07-01","2019-07-02","7/1/2019 22:40:00","7/2/2019 0:15:00","DS, MS, JC","BE","2019_fishscapes_survey",1.58,"electrofishing_hours","3.68","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_DY_2019-07-02_0015.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190702_0135_BE_FishscapesSurvey.hotBassLap.20180607",183,"2019-07-02","2019-07-02","7/2/2019 0:50:00","7/2/2019 1:35:00","DS, MS, JC","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.65","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_DY_2019-07-02_0135.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190702_0240_BE_FishscapesSurvey.hotBassLap.20180607",183,"2019-07-02","2019-07-02","7/2/2019 1:50:00","7/2/2019 2:40:00","DS, MS, JC","BE","2019_fishscapes_survey",0.83,"electrofishing_hours","2.03","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_DY_2019-07-02_0240.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190804_0945_AN_Fishscapes.Angling.20180625",216,"2019-08-04","2019-08-04","8/4/2019 5:40:00","8/4/2019 9:45:00","AMK, JC","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes","periods of fog break from 720 to 725","Fishscapes.Angling.20180625","fishScapes2019_DY_2019-08-04_0945.csv"
"DY_wholeShoreline","DY_wholeShoreline_20190804_1225_AN_Fishscapes.Angling.20180625",216,"2019-08-04","2019-08-04","8/4/2019 10:15:00","8/4/2019 12:25:00","CI, JC","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_DY_2019-08-04_1225.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190616_1556_AN_Fishscapes.Angling.20180625",167,"2019-06-16","2019-06-16","6/16/2019 13:48:00","6/16/2019 15:56:00","ALK,JC","AN","2019_fishscapes_survey",2.13,"angler_hours","0","yes","yes"," small pike only","Fishscapes.Angling.20180625","fishScapes2019_ER_2019-06-16_1556.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190616_1650_AN_Fishscapes.Angling.20180625",167,"2019-06-16","2019-06-16","6/16/2019 16:16:00","6/16/2019 16:50:00","AR,CD,CTS,SJ","AN","2019_fishscapes_survey",0.57,"angler_hours","0","yes","yes","PIKE","Fishscapes.Angling.20180625","fishScapes2019_ER_2019-06-16_1650.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190616_2050_AN_Fishscapes.Angling.20180625",167,"2019-06-16","2019-06-16","6/16/2019 16:50:00","6/16/2019 20:50:00","ALK,AT,DS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-06-16_2050.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190706_0800_AN_Fishscapes.Angling.20180625",187,"2019-07-06","2019-07-06","7/6/2019 5:45:00","7/6/2019 8:00:00","AL, AMK, FF","AN","2019_fishscapes_survey",2.25,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-06_0800.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190706_0945_AN_Fishscapes.Angling.20180625",187,"2019-07-06","2019-07-06","7/6/2019 8:10:00","7/6/2019 9:45:00","AMK, AT, FF","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-06_0945.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190706_1140_AN_Fishscapes.Angling.20180625",187,"2019-07-06","2019-07-06","7/6/2019 10:00:00","7/6/2019 11:40:00","AMK, AT, AL","AN","2019_fishscapes_survey",1.67,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-06_1145.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190706_1300_AN_Fishscapes.Angling.20180625",187,"2019-07-06","2019-07-06","7/6/2019 11:55:00","7/6/2019 13:00:00","FF, AT, AL","AN","2019_fishscapes_survey",1.08,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-06_1300.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190718_2220_BE_FishscapesSurvey.1.5mile.2018060",199,"2019-07-18","2019-07-18","7/18/2019 22:05:00","7/18/2019 22:20:00","FF, CD, JP","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.1.5mile.2018060","fishScapes2019_ER_2019-07-18_2220.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190718_2330_BE_FishscapesSurvey.1.5mile.2018060",199,"2019-07-18","2019-07-18","7/18/2019 22:45:00","7/18/2019 23:30:00","FF, CD, JP","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5 mi","yes","yes",NA,"FishscapesSurvey.1.5mile.2018060","fishScapes2019_ER_2019-07-18_2330.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190719_0005_BE_FishscapesSurvey0.5mile.20180606",200,"2019-07-18","2019-07-19","7/18/2019 23:50:00","7/19/2019 0:05:00","FF, JP, CD","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.42","yes","yes",NA,"FishscapesSurvey0.5mile.20180606","fishScapes2019_ER_2019-07-19_0005.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190730_1540_AN_Fishscapes.Angling.20180625",211,"2019-07-30","2019-07-30","7/30/2019 14:05:00","7/30/2019 15:40:00","FF, AT","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-30_1540.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190730_1900_AN_Fishscapes.Angling.20180625",211,"2019-07-30","2019-07-30","7/30/2019 16:10:00","7/30/2019 19:00:00","ALK, AT","AN","2019_fishscapes_survey",2.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-30_1900.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190730_2030_AN_Fishscapes.Angling.20180625",211,"2019-07-30","2019-07-30","7/30/2019 19:00:00","7/30/2019 20:30:00","ALK, FF","AN","2019_fishscapes_survey",1.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-07-30_2030.csv"
"ER_wholeShoreline","ER_wholeShoreline_20190801_0930_AN_Fishscapes.Angling.20180625",213,"2019-08-01","2019-08-01","8/1/2019 5:35:00","8/1/2019 9:30:00","ALK, CD","AN","2019_fishscapes_survey",3.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ER_2019-08-01_0930.csv"
"FD_wholeShoreline","FD_wholeShoreline_20190709_0930_AN_Fishscapes.Angling.20180625",190,"2019-07-09","2019-07-09","7/9/2019 5:45:00","7/9/2019 9:30:00","ALK,AS,CD","AN","2019_fishscapes_survey",3.75,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_FD_2019-07-09_0930.csv"
"FD_wholeShoreline","FD_wholeShoreline_20190709_1200_AN_Fishscapes.Angling.20180625",190,"2019-07-09","2019-07-09","7/9/2019 9:50:00","7/9/2019 12:00:00","ALK,CI,CD","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_FD_2019-07-09_1200.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190528_0230_BE_FishscapesSurvey.0.5mile.20180606",148,"2019-05-28","2019-05-28","5/28/2019 2:15:00","5/28/2019 2:30:00","DS,AL,JC,JP,CD","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","fishScapes2019_HT_2019-05-28_0230.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190528_0440_BE_FishscapesSurvey.0.5mile.20180606",148,"2019-05-28","2019-05-28","5/28/2019 4:20:00","5/28/2019 4:40:00","AL, JC, DS, JP, CD","BE","2019_fishscapes_survey",0.333333333,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","fishScapes2019_HT_2019-05-28_0440.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190528_0500_BE_FishscapesSurvey.1.5mile.20180607",148,"2019-05-28","2019-05-28","5/28/2019 2:00:00","5/28/2019 5:00:00","AL, JC, CD, DS, AS","BE","2019_fishscapes_survey",3,"electrofishing_hours","0","no","yes","""Map my run record lost for this sample","FishscapesSurvey.1.5mile.20180607","fishScapes2019_HT_2019-05-28_0500.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190528_0550_BE_FishscapesSurvey.1.5mile.20180607 ",148,"2019-05-28","2019-05-28","5/28/2019 5:00:00","5/28/2019 5:50:00","DS, AL, JP, JC, CD","BE","2019_fishscapes_survey",0.833333333,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607 ","fishScapes2019_HT_2019-05-28_0550.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190529_2325_BE_FishscapesSurvey.hotBassLap.20180607",149,"2019-05-29","2019-05-29","5/29/2019 22:20:00","5/29/2019 23:25:00","DS, JC, AL, AS, CD","BE","2019_fishscapes_survey",1.083333333,"electrofishing_hours","1","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-05-29_2325.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190530_0030_BE_FishscapesSurvey.hotBassLap.20180607",150,"2019-05-29","2019-05-30","5/29/2019 23:55:00","5/30/2019 0:30:00","DS, AL, AS, JC, CD","BE","2019_fishscapes_survey",0.583333333,"electrofishing_hours","0.9","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-05-30_0030.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190530_0155_BE_FishscapesSurvey.hotBassLap.20180607",150,"2019-05-30","2019-05-30","5/30/2019 1:15:00","5/30/2019 1:55:00","DS, CD, JC, AL, AS","BE","2019_fishscapes_survey",0.666666667,"electrofishing_hours","1.13","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-05-30_0155.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190602_2325_BE_FishscapesSurvey.hotBassLap.20180607",153,"2019-06-02","2019-06-02","6/2/2019 22:45:00","6/2/2019 23:25:00","DS, FF, MS","BE","2019_fishscapes_survey",0.666666667,"electrofishing_hours","1","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-02_2325.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190603_0020_BE_FishscapesSurvey.hotBassLap.20180607",154,"2019-06-02","2019-06-03","6/2/2019 23:40:00","6/3/2019 0:20:00","DS, FF, MS","BE","2019_fishscapes_survey",0.666666667,"electrofishing_hours","1","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-03_0020.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190603_0125_BE_FishscapesSurvey.hotBassLap.20180607",154,"2019-06-03","2019-06-03","6/3/2019 0:35:00","6/3/2019 1:25:00","DS, FF, MS","BE","2019_fishscapes_survey",0.833333333,"electrofishing_hours","1.15","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-03_0125.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190603_0140_BE_FishscapesSurvey.hotBassLap.20180607",154,"2019-06-03","2019-06-03","6/3/2019 0:50:00","6/3/2019 1:40:00","DS, MS, FF","BE","2019_fishscapes_survey",0.833333333,"electrofishing_hours","1.54","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-03_0140.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190605_0305_BE_FishscapesSurvey.hotBassLap.20180607",156,"2019-06-05","2019-06-05","6/5/2019 2:00:00","6/5/2019 3:05:00","DS, MS, FF","BE","2019_fishscapes_survey",1.083333333,"electrofishing_hours","1.63","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-05_0305.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190606_2340_BE_FishscapesSurvey.hotBassLap.20180607",157,"2019-06-06","2019-06-06","6/6/2019 21:50:00","6/6/2019 23:40:00","DS,MS,FF","BE","2019_fishscapes_survey",1.83,"electrofishing_hours","2","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-06_2340.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190607_0110_BE_FishscapesSurvey.hotBassLap.20180607",158,"2019-06-07","2019-06-07","6/7/2019 0:10:00","6/7/2019 1:10:00","MS,DS,FF","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.49","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-07_0110.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190607_0220_BE_FishscapesSurvey.hotBassLap.20180607",158,"2019-06-07","2019-06-07","6/7/2019 1:25:00","6/7/2019 2:20:00","MS,DS,FF","BE","2019_fishscapes_survey",0.92,"electrofishing_hours","1.75","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_HT_2019-06-07_0220.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190723_1100_AN_Fishscapes.Angling.20180625",204,"2019-07-23","2019-07-23","7/23/2019 7:00:00","7/23/2019 11:00:00","JC, AS, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_HT_2019-07-23_1100.csv"
"HT_wholeShoreline","HT_wholeShoreline_20190723_2025_AN_Fishscapes.Angling.20180625",204,"2019-07-23","2019-07-23","7/23/2019 16:25:00","7/23/2019 20:25:00","JC, AS, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_HT_2019-07-23_2025.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190528_2250_BE_FishscapesSurvey.0.5mile.20180606",148,"2019-05-28","2019-05-28","5/28/2019 22:15:00","5/28/2019 22:50:00","CD, DS, AL, JC, JP","BE","2019_fishscapes_survey",0.583333333,"electrofishing_hours","0.5","yes","yes","fun boat ride in reminded colin of camp lake road tough boat launch but we threaded the needle","FishscapesSurvey.0.5mile.20180606","fishScapes2019_ID_2019-05-28_2250.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190528_2340_BE_FishscapesSurvey.1.5mile.20180607",148,"2019-05-28","2019-05-28","5/28/2019 22:50:00","5/28/2019 23:40:00","CD, DS, AL, JC, JP","BE","2019_fishscapes_survey",0.833333333,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","fishScapes2019_ID_2019-05-28_2340.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190529_0005_BE_FishscapesSurvey0.5mile.20180606",149,"2019-05-28","2019-05-29","5/28/2019 23:55:00","5/29/2019 0:05:00","CD,DS,AL,JC,JP","BE","2019_fishscapes_survey",0.166666667,"electrofishing_hours","0.3","yes","yes",NA,"FishscapesSurvey0.5mile.20180606","fishScapes2019_ID_2019-05-29_0005.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190530_2250_BE_FishscapesSurvey.hotBassLap.20180607",150,"2019-05-30","2019-05-30","5/30/2019 22:15:00","5/30/2019 22:50:00","DS,JC,CD,AL,AS","BE","2019_fishscapes_survey",0.583333333,"electrofishing_hours","1.07","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_ID_2019-05-30_2250.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190530_2335_BE_FishscapesSurvey.hotBassLap.20180607",150,"2019-05-30","2019-05-30","5/30/2019 23:00:00","5/30/2019 23:35:00","DS, JC, CD, AL, AS ","BE","2019_fishscapes_survey",1.33,"electrofishing_hours","1.17","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_ID_2019-05-30_2325.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190622_1000_AN_Fishscapes.Angling.20180625",173,"2019-06-22","2019-06-22","6/22/2019 6:20:00","6/22/2019 10:00:00","AMK,AT,MS","AN","2019_fishscapes_survey",3.67,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ID_2019-06-22_1000.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190622_1240_AN_Fishscapes.Angling.20180625",173,"2019-06-22","2019-06-22","6/22/2019 10:30:00","6/22/2019 12:40:00","AMK,FF,MS","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ID_2019-06-22_1240.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190723_0820_AN_Fishscapes.Angling.20180625",204,"2019-07-23","2019-07-23","7/23/2019 6:00:00","7/23/2019 8:20:00","DS, CI, AMK","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes","break 720 to 730","Fishscapes.Angling.20180625","fishScapes2019_ID_2019-07-23_0820.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190723_1100_AN_Fishscapes.Angling.20180625",204,"2019-07-23","2019-07-23","7/23/2019 8:40:00","7/23/2019 11:00:00","DS, ALK, AMK","AN","2019_fishscapes_survey",2.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_ID_2019-07-23_1100.csv"
"ID_wholeShoreline","ID_wholeShoreline_20190729_1830_AN_Fishscapes.Angling.20180625",210,"2019-07-29","2019-07-29","7/29/2019 16:30:00","7/29/2019 18:30:00","ALK, FF","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes","people here fishing for musky wtf","Fishscapes.Angling.20180625","fishScapes2019_ID_2019-07-29_1830.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190701_1640_AN_Fishscapes.Angling.20180625",182,"2019-07-01","2019-07-01","7/1/2019 14:35:00","7/1/2019 16:40:00","AS,AMK,CD","AN","2019_fishscapes_survey",2.08,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_IV_2019-07-01_1640.csv"
